,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
0,0.3497697,0.19824398,0.19529949,0.47811133,0.41769287,0.24928027,0.19546822,0.17717107,0.6121143,0.19861716,0.43281624,0.34471536,0.31656075,0.1985473,0.30323732,0.53691655,0.34681827,0.2817377,0.22229947,0.3437598,0.27256694,0.26310104,0.21266544,0.8118271,0.29669365,0.19656678,0.19019608,0.5258379,0.22536312,0.18574736,0.6035021,0.7707474,0.42879042,0.20923221,0.48104817,0.42772567,0.86832196,0.5239664,0.25338143,0.40562084,0.2862179,0.3330652,0.4153137,0.49274042,0.2357234,0.41211393,0.25253332,0.2232295,0.34008762,0.28897953,0.2736669,0.20883071,0.33058685,0.25616413,0.25257513,0.17718352,0.26498052,0.24353433,0.47258234,0.2496961,0.19145907,0.21795437,0.17113392,0.6030121,0.23374055,0.17919356,0.19155392,0.5166702,0.25577548,0.27698794,0.18232477,0.5850278,0.39306766,0.5705641,0.26257157,0.38903287,0.17198397,0.45847657,0.30753937,0.2289162,0.26139668,0.27303517,0.18837348,0.25026473,0.18419214,0.25351363,0.208217,0.1884273,0.5081654,0.3844012,0.24051237,0.8135813,0.40091816,0.35799825,0.2570912,0.29735345,0.21041028,0.3753065,0.47843716,0.20353018,0.69768846,0.22907293,0.3699255,0.5296228,0.23275,0.20413959,0.21572557,0.19621696,0.4355741,0.50433916,0.2189652,0.2221123,0.36790308,0.18435381,0.1888621,0.42685685,0.2874804,0.25536108,0.20081785,0.2420676,0.4237549,0.18982178,0.30170888,0.23610856,0.22491121,0.41760224,0.5704879,0.2544507,0.25512928,0.20198989,0.49292582,0.37877885,0.27215913,0.3932273,0.23874699,0.5546697,0.4733665,0.22863355,0.36824018,0.72132784,0.29141945,0.29915532,0.20385902,0.36687547,0.28529418,0.3163707,0.44436884,0.4670049,0.17984775,0.42027664,0.33808672,0.35151345,1.1179134,0.51133955,0.263393,1.1720831,0.1849987,0.34692124,0.2260379,0.21398896,0.3322966,0.5484016,0.18874264,0.32821485,0.28417724,0.1750667,0.23737213,0.3977102,0.21842133,0.33174258,1.0124913,0.5544598,0.2832695,0.22775826,0.18725316
1,0.52314955,0.31864828,0.29812703,0.7443704,0.67783743,0.3656329,0.29580736,0.3165968,0.7223669,0.30569157,0.72676384,0.53814733,0.49987105,0.29875627,0.4676323,0.90480655,0.614099,0.4453549,0.36126584,0.59930927,0.5030757,0.42731878,0.33352336,1.2107557,0.479957,0.32530332,0.32760167,0.7517672,0.39551356,0.2716332,1.1767501,1.49243,0.70498693,0.2905616,0.80771285,0.8238773,0.6062962,0.51393735,0.42403698,0.6549417,0.6148351,0.52535534,0.69258547,0.7409414,0.36807418,0.6982801,0.43630606,0.37379807,0.5310117,0.47123447,0.45924366,0.3194545,0.46306014,0.38295156,0.40387607,0.25930488,0.46022654,0.39503106,1.0633487,0.44137108,0.28364652,0.3210093,0.26532736,0.94654405,0.3565897,0.28413144,0.2985216,0.66949135,0.3971834,0.48061618,0.2697047,1.0413218,0.50370264,0.6706088,0.40774196,0.38018247,0.26548293,0.49852437,0.48172024,0.35559192,0.39173496,0.33447188,0.3183969,0.43108508,0.27199948,0.37190732,0.33009163,0.3320504,0.7923865,0.5813727,0.34959388,1.3357522,0.4738566,0.37825987,0.350415,0.52377486,0.33894444,0.6745654,0.5469628,0.32464865,1.2316215,0.3527803,0.5707013,0.7191317,0.40726665,0.3619048,0.3234314,0.2852803,0.76033646,0.9661617,0.32615438,0.3437628,0.6613869,0.27502427,0.2668703,0.6261865,0.4540845,0.39956445,0.32361075,0.4134852,0.6202368,0.26842695,0.44739825,0.39686322,0.3564091,0.52833843,1.0436418,0.34342262,0.4373791,0.27809608,0.7481486,0.6226603,0.43443465,0.59366196,0.38423374,0.743649,0.76856893,0.3949161,0.5816118,1.0052272,0.49593458,0.6422716,0.3256765,0.5604351,0.44401005,0.49742627,0.6730385,0.6709151,0.30177435,0.5936276,0.48174882,0.50399935,0.7457905,0.43054867,0.38500828,0.62321985,0.2723287,0.54655784,0.35058594,0.3262225,0.5751528,0.8104918,0.3622039,0.5584557,0.4557369,0.2596589,0.31696922,0.6442502,0.36249614,0.45635018,0.96398497,0.91056985,0.45921716,0.360967,0.28987977
2,0.3527276,0.19856948,0.1962175,0.40276653,0.4262373,0.22691382,0.18878406,0.1982344,0.5891099,0.1943566,0.44847992,0.34370247,0.30954358,0.18931626,0.3184017,0.56627494,0.3745331,0.27336496,0.2223385,0.35373655,0.28417084,0.29952458,0.20654014,0.73838985,0.29636276,0.21053351,0.1937536,0.43654963,0.2343825,0.17348279,0.5051477,0.9493251,0.44679126,0.21512449,0.50733864,0.4663921,0.6940498,0.45549053,0.26792377,0.38594574,0.3587931,0.3252734,0.41244906,0.49283445,0.22647908,0.42687973,0.26423404,0.23165336,0.34371322,0.3186239,0.29290313,0.20280483,0.30831262,0.25796902,0.24900635,0.16683325,0.27592131,0.2436555,0.42998543,0.26145616,0.18645509,0.20943412,0.1716536,0.5409319,0.22080126,0.17954952,0.18872915,0.4599738,0.24416558,0.28848854,0.17823076,0.58796406,0.35675856,0.48168394,0.25344962,0.42152065,0.16841076,0.355442,0.3070533,0.21486624,0.25455418,0.24000221,0.19358844,0.25922233,0.17672312,0.2667815,0.2119742,0.2088558,0.49931887,0.3681444,0.22882499,0.8892774,0.40038833,0.31297246,0.27339548,0.3104369,0.2113368,0.3963356,0.5002526,0.20582886,0.7124087,0.2199389,0.35784334,0.48667967,0.23421305,0.21898524,0.20647062,0.18218027,0.40518567,0.5419206,0.221619,0.21417792,0.33190313,0.17520842,0.19682582,0.413313,0.2675797,0.24682692,0.20562862,0.25139716,0.38430005,0.17302828,0.29490644,0.24471326,0.22895749,0.36476624,0.6423936,0.22721738,0.26659366,0.19487925,0.6453016,0.3755665,0.26735055,0.4048708,0.24130294,0.59071106,0.46911138,0.23509887,0.3375612,0.62429,0.29832825,0.2842113,0.20648102,0.39719495,0.2930074,0.29973224,0.43213543,0.42968416,0.18205804,0.42547494,0.3138157,0.33917892,1.9976816,0.8727596,0.27723685,0.9107518,0.17695794,0.32332295,0.2261203,0.21020016,0.34495038,0.4944594,0.22730629,0.35619187,0.28538713,0.16782477,0.21653931,0.40290415,0.24269876,0.3643783,0.6192499,0.5404309,0.27895886,0.2200963,0.18467644
3,0.8164105,0.49176934,0.47611368,1.2606308,1.0466516,0.58796316,0.45327127,0.48225895,1.1417425,0.48031422,1.1336308,0.8575376,0.77091885,0.45610538,0.7317834,1.4056375,0.94617075,0.68872106,0.5604149,0.890653,0.7020831,0.71032524,0.5361173,1.9130547,0.73125035,0.4942614,0.51437825,1.3157514,0.61241317,0.4192842,1.2217017,2.3973374,0.9756095,0.44495752,1.1970241,1.2245086,1.1506938,0.7707869,0.6447804,0.839032,0.8712921,0.78268886,1.0577104,0.9635132,0.5470057,1.057926,0.6632799,0.5692212,0.8184107,0.6534542,0.7164215,0.48861206,0.72667074,0.58544195,0.59527415,0.4012483,0.7075869,0.6396066,1.2342077,0.6710908,0.43986836,0.48779854,0.41014245,1.5112239,0.5687536,0.4362738,0.4592783,1.1002048,0.6132247,0.7324686,0.40825137,1.6174214,0.7940901,1.0325515,0.6181529,0.53996253,0.40980747,0.7983402,0.7637019,0.54173917,0.59606785,0.5558521,0.49344856,0.6684776,0.41848946,0.5807955,0.45454648,0.5093045,1.2047005,0.86990744,0.54639804,2.423402,0.70384115,0.55458546,0.51670146,0.7960502,0.5175735,1.0158042,0.8269976,0.4955895,1.8251624,0.53696835,0.84878665,1.1905115,0.6223866,0.5615119,0.49186745,0.44528288,1.2461345,1.4071013,0.49463964,0.5243238,1.046054,0.4247124,0.41070613,0.9584976,0.68903005,0.61487687,0.50111514,0.6289988,1.0455433,0.40785125,0.6856473,0.5913256,0.5432306,0.81212527,1.5941688,0.54333836,0.6515409,0.42569396,1.1424975,0.9173141,0.64728296,0.84714216,0.6052471,1.2061098,1.1496503,0.5977267,1.0583391,1.4675294,0.790448,0.7252448,0.49834973,0.8499266,0.66935205,0.79988796,1.034788,1.0415454,0.46803477,0.9104256,0.7399615,0.76686,1.1285186,0.76163465,0.47403017,1.0575174,0.42046082,0.91054535,0.53114915,0.5369319,0.89258796,1.5818175,0.5464495,0.86716175,0.6987994,0.40165624,0.49880192,0.95595086,0.5531039,0.6632808,1.3691366,1.4291551,0.73093414,0.57319325,0.43787476
4,0.5549153,0.294847,0.29111633,0.6235174,0.64425474,0.34450555,0.28197008,0.28515056,0.7943367,0.2835413,0.6454069,0.51115745,0.45845,0.28230846,0.44642845,0.895259,0.53754437,0.4044671,0.32508177,0.53266394,0.50319433,0.599431,0.30602518,1.1259948,0.43390626,0.30562982,0.28822425,0.68021244,0.35092714,0.26259443,2.41424,1.2442905,0.8807238,0.28888246,0.74357784,0.6868734,0.5430803,0.49189064,0.39252603,0.809977,0.5557862,0.48736852,0.6193462,1.804682,0.34483972,0.6134269,0.3876426,0.34320825,0.489429,0.4977419,0.44885975,0.30423287,0.4566653,0.37470502,0.38799763,0.24928084,0.41013366,0.3582942,1.3546711,0.3890182,0.2768637,0.3118017,0.25425914,0.83608955,0.33417493,0.2653213,0.28027135,0.59033424,0.37086537,0.42239738,0.2723471,0.86275613,0.5726009,0.6974905,0.37352306,0.6633971,0.25262836,0.41696858,0.44646928,0.32789564,0.375625,0.33844575,0.28703612,0.38517025,0.2632965,0.3854374,0.38842094,0.30137032,0.72777885,0.55841017,0.33780453,1.2851064,0.5853135,0.4875347,0.38260907,0.4462723,0.31344378,0.57408553,0.6511056,0.30863902,1.0540876,0.32826835,0.5487145,0.72174084,0.35388342,0.31957898,0.3102409,0.27263993,0.6320974,0.8594602,0.33927655,0.31465518,0.6963306,0.26052868,0.27803,0.6091742,0.40385386,0.36650714,0.300615,0.3703365,0.59462976,0.26659915,0.42947334,0.36082396,0.33783054,0.5438813,0.9404141,0.33739945,0.39091873,0.28700945,1.053431,0.6091453,0.3987604,0.7968061,0.355417,0.88137317,0.69896513,0.35260853,0.5129951,0.9143335,0.4446481,0.93932164,0.30535096,0.5758743,0.54465747,0.46572644,0.6451017,0.6321739,0.27319494,0.60392547,0.47924,0.4907282,0.75442755,0.51107997,0.54081774,0.5974775,0.25801426,0.47390276,0.32951298,0.30892077,0.5010856,0.83972645,0.33740819,0.5094407,0.42029577,0.2548616,0.3245802,0.61370945,0.35622463,0.72152126,0.85473275,0.7794484,0.4145088,0.3269973,0.29070678
5,0.4641282,0.27844396,0.26863098,0.6119287,0.605311,0.32533053,0.2561926,0.29622293,0.63022953,0.2625758,0.5921885,0.4603641,0.4210121,0.26069516,0.415285,0.76635444,0.52429026,0.37075362,0.3048479,0.5031405,0.47729287,0.5073528,0.29427534,0.9415278,0.39159986,0.29269588,0.28612885,0.5891224,0.34078866,0.23460957,1.6960205,1.246859,0.7741838,0.26348868,0.67477125,0.6928619,0.45962402,0.5714271,0.3719251,0.7294549,0.5995498,0.45242417,0.58093286,0.9641869,0.3298324,0.58933485,0.3824626,0.320121,0.45424232,0.48228574,0.41714466,0.27580953,0.38178468,0.33650514,0.3769084,0.2282133,0.4129193,0.34795827,1.4685143,0.39315245,0.25133365,0.28521648,0.23843184,0.76614255,0.3065875,0.25493345,0.26059568,0.57847095,0.3456341,0.4068399,0.2495215,0.8437204,0.44365847,0.5220841,0.34755632,0.39701083,0.23236237,0.36762673,0.39306,0.3011802,0.3301662,0.27738646,0.29011688,0.36470512,0.23648098,0.3440016,0.3655548,0.30950186,0.6689695,0.4911838,0.29707092,1.0164365,0.4407321,0.34688506,0.33936325,0.43351066,0.29339644,0.5641396,0.51693255,0.28271183,1.0101421,0.3023122,0.4925519,0.55088323,0.34841955,0.32682747,0.28035903,0.24044204,0.5969608,0.8864093,0.31288394,0.2942736,0.7367738,0.23909976,0.24393083,0.56143105,0.39810404,0.34039596,0.28464064,0.3594942,0.5177394,0.2496357,0.38451797,0.3479949,0.3113968,0.4241564,0.9560774,0.29163203,0.3841682,0.25052664,0.7684538,0.648617,0.37087947,0.62172735,0.33702654,0.6255449,0.6336757,0.34366277,0.47263497,0.810407,0.41217083,0.8013888,0.2887195,0.5047791,0.50592333,0.42421782,0.55509084,0.56238806,0.2633872,0.515944,0.4159914,0.42761523,0.6732867,0.35259122,0.49133775,0.63411874,0.23767604,0.45210743,0.31052643,0.28517398,0.47490638,0.71923876,0.367684,0.49547458,0.40372273,0.22807384,0.27251336,0.55628794,0.34791982,0.5073983,0.9803429,0.7575322,0.38659856,0.30752867,0.27409756
6,0.39829737,0.20897351,0.20961381,0.40499097,0.45815098,0.25111407,0.2039422,0.21067928,0.64379317,0.20311704,0.4788526,0.37344784,0.33194783,0.20045903,0.33789676,0.6684067,0.38043264,0.29123968,0.2347464,0.3800819,0.32445136,0.36609524,0.2246205,0.83352065,0.32186365,0.2193108,0.19645834,0.47990155,0.24088219,0.1909105,1.1900268,1.014559,0.54994273,0.21301202,0.5430995,0.47294983,0.3383727,0.28429353,0.27708298,0.5112011,0.3967605,0.349926,0.43082467,1.0372374,0.24251182,0.44825786,0.27431983,0.2429802,0.36653066,0.34557658,0.33080405,0.21952115,0.34117872,0.2732562,0.2658027,0.17863575,0.28091666,0.2579528,0.63872266,0.26650906,0.20453502,0.22774817,0.18445644,0.5795259,0.23547877,0.18856631,0.19948432,0.40063527,0.262817,0.29653174,0.19209647,0.5994548,0.43260652,0.5729238,0.26498282,0.48400605,0.18103701,0.30417746,0.3438495,0.23432997,0.2825278,0.25509545,0.1995344,0.27421513,0.1927864,0.27783835,0.24715535,0.21964918,0.5350403,0.40869755,0.2522435,1.0307221,0.40480965,0.34319794,0.27925208,0.31510657,0.22350888,0.40116143,0.5395558,0.21860622,0.76243436,0.23361865,0.40298682,0.56154996,0.24541922,0.2305001,0.22774614,0.19935855,0.42916262,0.5832218,0.2563757,0.22396572,0.4039966,0.18845765,0.20338036,0.45123032,0.28339624,0.26216215,0.2187114,0.2588282,0.4062191,0.18682258,0.3109408,0.2646173,0.24527726,0.4248523,0.69204706,0.25634885,0.27648097,0.21350352,0.7278055,0.42350626,0.28465128,0.54401994,0.24945563,0.67453396,0.5093818,0.24752237,0.33914286,0.7056613,0.31430253,0.47336173,0.21819787,0.41589928,0.3613302,0.32336077,0.48947772,0.46384338,0.1892266,0.46167743,0.3638867,0.37487,0.4822058,0.3524691,0.3250927,0.37137055,0.18659233,0.34586665,0.23945828,0.22146338,0.35869244,0.5729983,0.247712,0.36921385,0.3029126,0.18360394,0.24162313,0.43634725,0.2665127,0.49155757,0.52148885,0.55057216,0.29423,0.23465654,0.20371947
7,0.19104885,0.119747475,0.12052342,0.2956508,0.2687318,0.13686109,0.110816695,0.13185796,0.26843002,0.10678817,0.25858736,0.20305404,0.18143067,0.11204851,0.1910646,0.33520895,0.23317978,0.16436204,0.12698853,0.21071422,0.16729146,0.17720453,0.12263091,0.4061136,0.1645101,0.13195664,0.11462516,0.31113255,0.13708934,0.099938616,0.3951432,0.6334774,0.25142777,0.12154624,0.2592506,0.28338772,0.6270326,0.36382872,0.15949316,0.18165001,0.2339645,0.1880568,0.26116788,0.31212345,0.13840179,0.2574135,0.1583366,0.13510054,0.20158973,0.1701777,0.17348722,0.1195433,0.16514784,0.14770591,0.14331478,0.10138788,0.17741182,0.12752824,0.34957007,0.16679342,0.105524145,0.12566517,0.10833796,0.37317154,0.13373637,0.11304368,0.11333094,0.4313133,0.15294914,0.16633213,0.10423449,0.37330273,0.17594959,0.21879393,0.15016744,0.15267429,0.10101048,0.26922438,0.17564099,0.13625833,0.13428316,0.126153,0.116586134,0.16080372,0.10265044,0.15710759,0.1105425,0.13586073,0.28927192,0.19045743,0.12595949,0.5079438,0.17959866,0.14751148,0.13921578,0.1754265,0.12846282,0.22982371,0.2209239,0.122178435,0.4287155,0.13271219,0.18971924,0.25375557,0.1523912,0.13045366,0.119268656,0.102452435,0.34120283,0.39088085,0.13381225,0.12878087,0.23001723,0.10129533,0.10937492,0.27523014,0.15451117,0.14503568,0.11637033,0.15073028,0.25163698,0.10523764,0.16682245,0.15086457,0.13261695,0.18113758,0.42699257,0.117296755,0.15717691,0.1089785,0.31137305,0.19356415,0.15745643,0.22288495,0.1548297,0.28721333,0.26735228,0.14216633,0.2667154,0.33430094,0.18463922,0.18967235,0.124687314,0.21295851,0.14810312,0.17142034,0.23215064,0.22195739,0.11046435,0.23153304,0.16764723,0.1852213,0.8931694,0.28575036,0.14616644,1.1164865,0.10029492,0.18247394,0.13087098,0.13818675,0.20878129,0.32520127,0.15921262,0.22279418,0.16683492,0.09914391,0.120186046,0.23433536,0.15450798,0.16821696,0.49431312,0.35797778,0.1647107,0.13452317,0.106608145
8,0.3903437,0.20816112,0.20775817,0.41672415,0.4573203,0.25235474,0.20384432,0.20658293,0.64209425,0.20242625,0.47568157,0.37033755,0.33246183,0.19925033,0.33656135,0.66141856,0.37238747,0.2901868,0.23600602,0.38156876,0.32164127,0.33648583,0.22416842,0.84065795,0.3224178,0.21705408,0.19684885,0.4915037,0.23954596,0.19119471,1.1337619,0.96704835,0.53422654,0.2142252,0.5283491,0.4671297,0.41980177,0.32624283,0.27319974,0.5355683,0.3895918,0.34841353,0.43264222,1.0503755,0.24280393,0.4508813,0.27294517,0.24031618,0.36534435,0.3691553,0.32120043,0.21875188,0.34028494,0.26993144,0.26538143,0.17814195,0.28445107,0.25672978,0.6425323,0.26280582,0.20301369,0.23381045,0.18241224,0.5896132,0.23610961,0.18729936,0.19895396,0.40495324,0.26298073,0.2970135,0.19059186,0.59773666,0.4294836,0.57179487,0.26222757,0.4745543,0.18105069,0.35377222,0.33714044,0.2374841,0.27960354,0.2578368,0.19992383,0.27185115,0.1925788,0.2756457,0.24924637,0.21793555,0.5340901,0.41053474,0.24954791,0.9644068,0.39169165,0.34801006,0.2770665,0.3119982,0.2220864,0.3989622,0.5467442,0.21680811,0.76850086,0.2320673,0.3984328,0.5626481,0.25004396,0.22912815,0.2277589,0.19965576,0.4607166,0.5803709,0.25549734,0.22266133,0.40105635,0.18877152,0.20344378,0.4511932,0.2883478,0.26136783,0.21921115,0.2575331,0.40678474,0.18491586,0.30830103,0.26578528,0.24228166,0.42481202,0.68726164,0.25782758,0.2720273,0.21301584,0.6822925,0.42699984,0.28425804,0.5437195,0.24671121,0.6443234,0.51647276,0.24679647,0.34525883,0.71031386,0.31208998,0.46814105,0.21692486,0.4080907,0.36501905,0.32278773,0.48431554,0.46498835,0.18873884,0.46089804,0.36326602,0.37550414,0.5668484,0.3691509,0.31312445,0.39574277,0.18722223,0.34764454,0.23644052,0.21940738,0.3567668,0.5695602,0.2455676,0.36374637,0.30231804,0.18309872,0.2435469,0.4328371,0.25731477,0.4785424,0.57262456,0.5483735,0.29320768,0.23805152,0.20374504
9,0.3491845,0.18782188,0.1844859,0.42958584,0.4029531,0.23702012,0.18539411,0.16308491,0.60086757,0.18986183,0.43946156,0.3448251,0.314327,0.1789466,0.27296522,0.5301866,0.34529302,0.2742176,0.21730202,0.34723848,0.273263,0.22228128,0.20161329,0.8334161,0.29924765,0.18757765,0.1799186,0.5097972,0.22029407,0.17623577,0.38363674,0.79073465,0.37114084,0.18421866,0.5011077,0.4355852,0.35196617,0.26244336,0.24948947,0.3708603,0.2743921,0.320173,0.40933642,0.31253412,0.21205671,0.40916502,0.24874249,0.21855642,0.33690366,0.26935515,0.26131663,0.20158862,0.32689428,0.24245615,0.2284493,0.15876743,0.25270587,0.23573655,0.33774254,0.23524542,0.18184817,0.20102638,0.15876743,0.5746769,0.2234125,0.16669433,0.17929636,0.37347132,0.2432083,0.2788948,0.15876743,0.5794978,0.3931503,0.58952755,0.24187717,0.34066668,0.161359,0.28588438,0.30374897,0.21344239,0.25954023,0.25563267,0.17413218,0.24619836,0.17381577,0.23405525,0.193115,0.17926253,0.51311606,0.39053214,0.22724888,0.80965984,0.31373185,0.29340553,0.21821967,0.2951456,0.19990723,0.3779766,0.43676364,0.19385926,0.72339606,0.21162227,0.36687112,0.51101065,0.22279485,0.19544461,0.20866074,0.1872939,0.39321092,0.494394,0.20750384,0.20336188,0.27203998,0.1723102,0.17206408,0.39580223,0.27213523,0.24375318,0.1949028,0.23728053,0.39715204,0.15908396,0.28007597,0.22557358,0.21618286,0.40750024,0.56501406,0.24805552,0.24291034,0.19096857,0.48969033,0.38745114,0.25759408,0.3379805,0.22245489,0.53368366,0.4868114,0.2176766,0.3501662,0.71477854,0.2855137,0.2562565,0.18850479,0.3521576,0.2537153,0.3148263,0.4501781,0.47042254,0.1692612,0.4039766,0.33736467,0.34633157,0.4283799,0.3447358,0.19536117,0.32684174,0.17045735,0.34158492,0.20953318,0.20181961,0.3339286,0.5515656,0.17680092,0.31656423,0.2741166,0.16267242,0.22605881,0.3888422,0.20635493,0.3060518,0.48250473,0.5095616,0.2834618,0.21561702,0.17551367
